sample_id	type	source	species	country	mean1	mean2	mean3	sd1	sd2	sd3	status	contributor	location	year	month	latitude	longitude	sex_call	sample_set	aim_species	taxon
AK0041-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Kenya	-72.097565	-61.516876	25.315172	-34.346195	-43.58951	-20.880426	training	Janet Midega	Kilifi	2012.0	-1.0	-3.511	39.909	F	AG1000G-KE	arabiensis	arabiensis
BL0084-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-86.48340999999999	-77.53014	32.506996	-40.899025	-53.234535	-26.74254	training	Bilali Kabula	Muleba	2015.0	3.0	-1.962	31.651	F	AG1000G-TZ	arabiensis	arabiensis
AB0313-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-93.82254	-25.284212	-6.856051400000001	-45.948975	-38.334682	-24.1594	validation	Nora Besansky	Monomtenga	2004.0	8.0	12.06	-1.17	F	AG1000G-BF-C	gambiae	gambiae
AR0066-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Angola	-65.7402	33.57314	-39.335667	-54.474456999999994	-27.812475	-24.69712	training	Joao Pinto	Luanda	2009.0	4.0	-8.884	13.302	F	AG1000G-AO	coluzzii	coluzzii
AN0578-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-61.83974499999999	-19.654444	-0.7467986999999999	-31.73112	-29.065552	-15.415247	training	Brad White	Manda	2013.0	10.0	5.726	10.868	F	AG1000G-CM-C	gambiae	gambiae
AV0129-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea	-87.77837	-22.455238	-6.788282400000001	-44.396336	-37.00144	-22.245478	training	Ken Vernick	Koraboh	2012.0	10.0	9.28	-10.03	M	AG1000G-GN-B	gambiae	gambiae
AA0069-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Ghana	-69.52434000000001	-22.414982000000002	-1.3853017	-34.851578	-31.051853	-17.576382000000002	training	David Weetman	Koforidua	2012.0	11.0	6.093999999999999	-0.261	F	AG1000G-GH	gambiae	gambiae
AG0297-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-73.62040999999999	14.865253	-28.470932	-50.360332	-29.275147999999998	-23.261395999999998	training	Charles Godfray	Wali Kunda	2012.0	10.0	13.567	-14.917	F	AG1000G-GM-C	coluzzii	gcx2
AZ0342-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-93.79143	6.4707823	-28.211084000000003	-56.931230000000006	-36.04677	-27.299557	training	Austin Burt	Ouassorola	2014.0	8.0	12.9	-8.16	F	AG1000G-ML-A	coluzzii	coluzzii
AY0091-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Cote d'Ivoire	-68.4517	20.368305	-31.357060999999998	-50.453228	-27.588192	-22.901691	training	David Weetman	Tiassale	2012.0	-1.0	5.898	-4.823	F	AG1000G-CI	coluzzii	coluzzii
BL0100-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Tanzania	-104.73101	-33.91952	-3.2522482999999998	-49.97218	-44.358340000000005	-25.830667000000002	training	Bilali Kabula	Muleba	2015.0	3.0	-1.962	31.651	M	AG1000G-TZ	gambiae	gambiae
AV0305-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-84.139786	11.813653	-29.159546000000002	-54.085377	-32.467953	-25.693089999999998	training	Ken Vernick	Takan	2012.0	10.0	11.47	-8.33	F	AG1000G-GN-B	coluzzii	coluzzii
AP0031-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mayotte	-92.107025	-53.930443000000004	15.116267	-41.392723	-44.17435	-22.563876999999998	training	Igor Sharakhov	Mtsanga Charifou	2011.0	-1.0	-12.991	45.156000000000006	M	AG1000G-FR	gambiae	gambiae
AZ0280-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-93.18415999999999	3.556078	-26.169420000000002	-55.121990000000004	-35.6524	-26.875694	training	Nora Besansky	Douna	2004.0	8.0	13.21	-5.9	F	AG1000G-ML-B	coluzzii	coluzzii
BK0030-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Central African Republic	-92.39376999999999	-24.180653	-7.1075	-45.863556	-38.332896999999996	-23.463722	training	Alessandra della Torre	Bangui	1994.0	1.0	4.367	18.583	F	AG1000G-CF	gambiae	gambiae
AB0176-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-93.257706	-15.869806	-13.171447	-48.756756	-37.242775	-24.573079999999997	training	Austin Burt	Pala	2012.0	7.0	11.15	-4.235	F	AG1000G-BF-A	gambiae	gambiae
AV0334-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-84.94561999999999	-13.042732	-12.646878	-44.904841999999995	-33.916992	-22.646742	training	Ken Vernick	Toumani Oulena	2012.0	10.0	10.83	-7.81	F	AG1000G-GN-B	gambiae	gambiae
AK0280-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Kenya	-105.738464	-49.396606	7.9014845000000005	-47.169712	-47.237595	-24.944426999999997	training	Janet Midega	Kilifi	2000.0	-1.0	-3.511	39.909	F	AG1000G-KE	gambiae	gambiae
AG0416-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-63.981354	7.8411827	-20.309376	-41.475273	-25.838823	-19.694464	training	Beniamino Caputo	Tankular	2012.0	8.0	13.417	-16.033	UKN	AG1000G-GM-B	coluzzii	gcx2
AZ0191-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Malawi	-73.895035	-68.33249	29.299792999999998	-35.697945000000004	-47.41077	-23.025192	training	Martin Donnelly	Chikhwawa	2015.0	5.0	-15.933	34.755	F	AG1000G-MW	arabiensis	arabiensis
AN0181-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-77.00258000000001	-28.00259	0.666534	-37.443659999999994	-34.465775	-18.916746	training	Nora Besansky	Mayos	2009.0	9.0	4.341	13.558	F	AG1000G-CM-A	gambiae	gambiae
AN0210-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-79.34725999999999	-25.531887	-1.8114443999999998	-39.32653	-35.098057	-19.660961	training	Nora Besansky	Mayos	2009.0	9.0	4.341	13.558	F	AG1000G-CM-A	gambiae	gambiae
AB0312-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-82.3805	-13.934883	-11.199394999999999	-43.89898	-33.965365999999996	-21.585556	validation	Nora Besansky	Monomtenga	2004.0	7.0	12.06	-1.17	F	AG1000G-BF-C	gambiae	gambiae
AN0544-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Cameroon	-72.588104	7.120204400000001	-22.43826	-46.358345	-29.046215000000004	-21.593124	training	Brad White	Lagdo	2013.0	10.0	9.049	13.655999999999999	F	AG1000G-CM-C	coluzzii	coluzzii
AA0080-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-69.16083	8.998572	-22.676397	-45.240158	-27.788757	-21.049816	training	David Weetman	Takoradi	2012.0	8.0	4.912	-1.774	F	AG1000G-GH	coluzzii	coluzzii
AB0103-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-94.67445	-25.483238	-6.772727000000001	-46.805183	-39.227203	-23.966764	training	Austin Burt	Bana	2012.0	7.0	11.232999999999999	-4.4719999999999995	F	AG1000G-BF-A	gambiae	gambiae
AK0212-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Kenya	-83.397705	-39.783283000000004	7.196739	-38.400402	-38.444553000000006	-19.833181	training	Janet Midega	Kilifi	2000.0	-1.0	-3.511	39.909	M	AG1000G-KE	gambiae	gambiae
AB0303-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-81.743866	-25.086643	-2.9330685	-40.59417	-35.777443	-20.335123	training	Nora Besansky	Monomtenga	2004.0	7.0	12.06	-1.17	F	AG1000G-BF-C	gambiae	gambiae
AS0053-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Gabon	-75.10184	-31.297558000000002	3.3931277	-35.653366	-34.05341	-18.298115	training	Joao Pinto	Libreville	2000.0	12.0	0.384	9.455	F	AG1000G-GA-A	gambiae	gambiae
AN0288-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-63.20822	-19.906782	-1.025824	-32.518044	-29.286495000000002	-15.820604999999999	training	Nora Besansky	Daiguene	2009.0	9.0	4.777	13.844000000000001	F	AG1000G-CM-A	gambiae	gambiae
VBS02130-4431STDY6772836	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-100.45792	-19.123993	-13.001074000000001	-51.7975	-40.373000000000005	-26.072746	training	Nora Besansky	Kela	2004.0	8.0	11.88	-8.45	F	AG1000G-ML-B	gambiae	gambiae
AB0192-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-99.98415	1.3958093	-26.730118	-57.8804	-37.663109999999996	-28.507746	training	Austin Burt	Bana	2012.0	7.0	11.232999999999999	-4.4719999999999995	F	AG1000G-BF-A	coluzzii	coluzzii
AK0070-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Kenya	-87.863434	-10.092042999999999	-15.2876005	-48.262318	-35.73703	-23.41842	training	Janet Midega	Kilifi	2012.0	-1.0	-3.511	39.909	F	AG1000G-KE	intermediate_gambiae_coluzzii	gcx3
BP0026-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Democratic Republic of the Congo	-75.61638	-29.830247999999997	2.5930252	-37.16888	-34.905567	-18.22608	training	David Weetman	Gbadolite	2015.0	7.0	4.283	21.017	F	AG1000G-CD	gambiae	gambiae
AK0089-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Kenya	-93.00545	-16.637592	-12.537592	-48.637157	-37.51501	-24.357382	training	Janet Midega	Kilifi	2012.0	-1.0	-3.511	39.909	F	AG1000G-KE	intermediate_gambiae_coluzzii	gcx3
BK0053-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Central African Republic	-90.44905	-25.801023	-5.096935299999999	-44.809986	-38.432384000000006	-22.61583	training	Alessandra della Torre	Bangui	1994.0	1.0	4.367	18.583	F	AG1000G-CF	gambiae	gambiae
AZ0251-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Malawi	-94.77521	-77.97164000000001	30.961002	-43.192772	-53.616046999999995	-27.69975	training	Martin Donnelly	Chikhwawa	2015.0	5.0	-15.933	34.755	F	AG1000G-MW	arabiensis	arabiensis
AN0276-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-93.25734	-13.337994	-14.880218	-49.56819	-37.025574	-24.838497	validation	Nora Besansky	Daiguene	2009.0	9.0	4.777	13.844000000000001	F	AG1000G-CM-A	gambiae	gambiae
AA0074-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-72.73241	20.920818	-32.895855	-52.500834999999995	-28.871721	-24.02936	training	David Weetman	Madina	2012.0	11.0	5.667999999999999	-0.21899999999999997	F	AG1000G-GH	coluzzii	coluzzii
AZ0297-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-98.57149	2.381004	-26.994090000000003	-57.7006	-37.346687	-28.173746	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	F	AG1000G-ML-A	coluzzii	coluzzii
AZ0272-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-95.7585	5.4700646	-28.165245000000002	-57.429745	-36.54327	-27.866059999999997	training	Nora Besansky	Moribobougou	2004.0	8.0	12.69	-7.87	F	AG1000G-ML-B	coluzzii	coluzzii
AZ0329-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-106.08813500000001	-24.590979	-10.969301	-52.69876	-42.51383	-27.24359	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	M	AG1000G-ML-A	gambiae	gambiae
AZ0334-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-88.7984	1.1743826000000002	-23.5065	-51.667846999999995	-33.865974	-25.547273999999998	training	Austin Burt	Ouassorola	2014.0	8.0	12.9	-8.16	F	AG1000G-ML-A	coluzzii	coluzzii
BK0014-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Central African Republic	-74.243286	22.77755	-34.90919	-54.287822999999996	-29.227852000000002	-24.89195	training	Alessandra della Torre	Bangui	1994.0	1.0	4.367	18.583	F	AG1000G-CF	coluzzii	coluzzii
AR0008-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Angola	-60.13742	26.113326999999998	-32.305477	-47.42034	-24.4934	-21.573470999999998	training	Joao Pinto	Luanda	2009.0	4.0	-8.884	13.302	F	AG1000G-AO	coluzzii	coluzzii
AA0117-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Ghana	-66.99349000000001	-17.073292000000002	-4.30486	-35.11602	-29.671753000000002	-17.177744	training	David Weetman	Koforidua	2012.0	11.0	6.093999999999999	-0.261	F	AG1000G-GH	gambiae	gambiae
AB0139-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-85.431625	2.8121803	-23.309715	-50.766273	-33.034115	-24.634695	validation	Austin Burt	Souroukoudinga	2012.0	7.0	11.235	-4.535	F	AG1000G-BF-A	coluzzii	coluzzii
AZ0275-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-100.82214	3.6864498	-28.472897999999997	-59.427094	-38.196926	-28.89645	training	Nora Besansky	Moribobougou	2004.0	8.0	12.69	-7.87	F	AG1000G-ML-B	coluzzii	coluzzii
BL0266-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-85.33312	-78.41199	33.249813	-41.065	-54.029224	-26.596819	training	David Weetman	Moshi	2012.0	8.0	-3.4819999999999998	37.308	F	AG1000G-TZ	arabiensis	arabiensis
AC0187-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-71.471695	-24.203472	-0.45388144	-35.693934999999996	-32.333538	-17.66096	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	gambiae	gambiae
AZ0333-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-90.07544	4.4214139999999995	-25.805397	-54.11464	-34.745235	-25.975067000000003	training	Austin Burt	Ouassorola	2014.0	8.0	12.9	-8.16	F	AG1000G-ML-A	coluzzii	coluzzii
AB0145-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-84.97855	-10.459266	-14.173989	-46.519432	-34.52197	-22.712296	training	Austin Burt	Souroukoudinga	2012.0	7.0	11.235	-4.535	F	AG1000G-BF-A	gambiae	gambiae
AA0100-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-77.340294	20.450523	-33.900757	-54.765865000000005	-30.569239000000003	-25.213934	training	David Weetman	Twifo Praso	2012.0	9.0	5.609	-1.5490000000000002	F	AG1000G-GH	coluzzii	coluzzii
AK0203-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Kenya	-119.13672	-61.820076	13.512145	-51.391467999999996	-53.71545	-28.448840999999998	training	Janet Midega	Kilifi	2000.0	-1.0	-3.511	39.909	M	AG1000G-KE	gambiae	gambiae
AN0021-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-87.29199	-23.620907	-5.7538233	-43.728683000000004	-36.992508	-21.96836	training	Nora Besansky	Mayos	2009.0	9.0	4.341	13.558	F	AG1000G-CM-A	gambiae	gambiae
AB0137-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-81.425354	8.37635	-25.86017	-50.964622	-31.50465	-24.339264	training	Austin Burt	Souroukoudinga	2012.0	7.0	11.235	-4.535	F	AG1000G-BF-A	coluzzii	coluzzii
AV0095-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea	-84.48183399999999	-19.355473999999997	-8.161983	-42.99279	-34.958828000000004	-21.778162	training	Ken Vernick	Koraboh	2012.0	10.0	9.28	-10.03	F	AG1000G-GN-B	gambiae	gambiae
BL0350-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Tanzania	-102.95926	-50.311157	9.151874000000001	-46.059222999999996	-46.778233	-24.339401000000002	training	David Weetman	Muheza	2013.0	1.0	-4.94	38.948	F	AG1000G-TZ	gambiae	gambiae
AZ0256-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-96.88141	-15.523879999999998	-14.517582999999998	-50.666990000000006	-38.31954	-25.5904	training	Nora Besansky	Bancoumana	2004.0	8.0	12.2	-8.2	F	AG1000G-ML-B	gambiae	gambiae
BL0157-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-79.68672	-75.46070999999999	32.583884999999995	-38.843765000000005	-52.2256	-25.297619	training	Bilali Kabula	Muleba	2015.0	6.0	-1.962	31.651	F	AG1000G-TZ	arabiensis	arabiensis
AC0065-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Uganda	-80.48455	-74.3592	31.669784999999997	-38.75186	-51.248870000000004	-25.184804999999997	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	arabiensis	arabiensis
AG0396-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-85.01921	9.896542	-28.013354999999997	-54.09693000000001	-33.04092	-25.569748	training	Beniamino Caputo	Tankular	2012.0	8.0	13.417	-16.033	UKN	AG1000G-GM-B	coluzzii	gcx2
VBS02066-4431STDY6672934	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-91.86609	9.234719	-29.482840000000003	-57.197506000000004	-35.294327	-27.27545	training	Nora Besansky	Douna	2004.0	8.0	13.21	-5.9	F	AG1000G-ML-B	coluzzii	coluzzii
BL0286-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-81.08959	-75.341324	32.204597	-39.245453000000005	-51.985546	-25.569664000000003	training	David Weetman	Moshi	2012.0	8.0	-3.4819999999999998	37.308	F	AG1000G-TZ	arabiensis	arabiensis
AN0107-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-64.50073	-21.213661	-0.76406497	-32.196068	-29.316544	-16.243845	training	Nora Besansky	Gado Badzere	2009.0	9.0	5.747000000000001	14.442	F	AG1000G-CM-A	gambiae	gambiae
AC0010-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Uganda	-85.89235	-77.26227	32.39266	-40.630363	-52.98418	-26.714440999999997	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	arabiensis	arabiensis
AJ0131-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-71.67336	-3.7551362999999998	-14.876254000000001	-41.199768	-29.06516	-20.257935	validation	Joao Pinto	Safim	2010.0	-1.0	11.957	-15.649000000000001	F	AG1000G-GW	gambiae	gcx1
AS0018-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Gabon	-69.36802	-25.943507999999998	1.2431031000000001	-33.95401	-31.500801	-17.10041	training	Joao Pinto	Libreville	2000.0	12.0	0.384	9.455	F	AG1000G-GA-A	gambiae	gambiae
AJ0125-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-90.86333	-21.26906	-8.558638	-46.24688	-37.683582	-23.158182	training	Joao Pinto	Leibala	2010.0	-1.0	12.272	-14.222000000000001	F	AG1000G-GW	gambiae	gambiae
AB0112-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-82.14323399999999	3.819985	-23.024227	-49.302826	-31.800346	-23.85673	training	Austin Burt	Bana	2012.0	7.0	11.232999999999999	-4.4719999999999995	F	AG1000G-BF-A	coluzzii	coluzzii
AP0011-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mayotte	-117.39621000000001	-64.492165	15.910298000000001	-50.70993	-53.867203	-28.429270000000002	training	Igor Sharakhov	Combani	2011.0	-1.0	-12.779000000000002	45.143	M	AG1000G-FR	gambiae	gambiae
AZ0341-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-93.10176	9.577695	-30.170633000000002	-58.064377	-35.647304999999996	-27.693424	training	Austin Burt	Ouassorola	2014.0	8.0	12.9	-8.16	F	AG1000G-ML-A	coluzzii	coluzzii
AB0298-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-98.37169	-16.80702	-14.047982999999999	-51.230007	-39.189087	-25.764318	training	Nora Besansky	Monomtenga	2004.0	7.0	12.06	-1.17	F	AG1000G-BF-C	gambiae	gambiae
AS0009-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Gabon	-76.32384	-31.771088	3.6021774	-36.549725	-35.03895	-18.284239000000003	training	Joao Pinto	Libreville	2000.0	12.0	0.384	9.455	F	AG1000G-GA-A	gambiae	gambiae
BQ0047-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mozambique	-106.10248	-53.250083999999994	10.692989	-47.068855	-48.182037	-25.040786999999998	training	Joao Pinto	Furvela	2004.0	2.0	-23.715999999999998	35.299	F	AG1000G-MZ	gambiae	gambiae
AA0077-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-67.45698	17.38181	-28.662825	-47.728424	-27.014637	-22.149458	training	David Weetman	Twifo Praso	2012.0	9.0	5.609	-1.5490000000000002	F	AG1000G-GH	coluzzii	coluzzii
AG0223-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Gambia, The	-90.08236	-3.4094212	-20.672806	-51.11115	-35.03106	-25.23936	training	Martin Donnelly	Njabakunda	2011.0	10.0	13.55	-15.9	F	AG1000G-GM-A	gambiae	gcx1
AG0446-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Gambia, The	-56.953827000000004	1.7811523999999999	-14.123787	-35.779427	-24.492956	-16.93561	validation	Beniamino Caputo	Sare Samba Sowe	2012.0	8.0	13.583	-15.9	UKN	AG1000G-GM-B	gambiae	gcx1
AG0298-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-88.58200000000001	3.4378947999999996	-24.67407	-53.022873	-34.216125	-25.494965	training	Charles Godfray	Wali Kunda	2012.0	10.0	13.567	-14.917	F	AG1000G-GM-C	coluzzii	gcx2
AN0095-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-87.30230999999999	-10.877439500000001	-14.793534	-47.183323	-35.026024	-23.282679	training	Nora Besansky	Gado Badzere	2009.0	9.0	5.747000000000001	14.442	F	AG1000G-CM-A	gambiae	gambiae
AB0225-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-99.01654	-19.625156	-12.433791000000001	-50.532784	-39.45458	-25.821148	training	Austin Burt	Souroukoudinga	2012.0	7.0	11.235	-4.535	F	AG1000G-BF-A	gambiae	gambiae
AJ0133-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-62.452377	-3.3233949999999997	-12.238097	-36.849945	-26.673073	-17.69388	training	Joao Pinto	Safim	2010.0	-1.0	11.957	-15.649000000000001	F	AG1000G-GW	gambiae	gcx1
BL0112-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Tanzania	-81.67439	-32.49437	2.5892994	-38.81921	-36.567707	-19.790842	training	Bilali Kabula	Muleba	2015.0	3.0	-1.962	31.651	M	AG1000G-TZ	gambiae	gambiae
AN0500-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-35.989944	-7.977193400000001	-1.6403511999999998	-21.033754000000002	-19.107147	-9.993651	training	Brad White	Manda	2013.0	10.0	5.726	10.868	F	AG1000G-CM-C	gambiae	gambiae
AV0265-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-80.35158	20.989063	-35.316629999999996	-56.221268	-31.30688	-26.040135999999997	validation	Ken Vernick	Takan	2012.0	10.0	11.47	-8.33	F	AG1000G-GN-B	coluzzii	coluzzii
BL0256-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-74.10288	-66.24559	27.869915000000002	-35.397090000000006	-46.001995	-22.505879999999998	training	David Weetman	Moshi	2012.0	8.0	-3.4819999999999998	37.308	F	AG1000G-TZ	arabiensis	arabiensis
AA0130-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Ghana	-71.775826	-19.591002	-3.9522223	-36.6972	-31.455665999999997	-18.398645000000002	training	David Weetman	Koforidua	2012.0	11.0	6.093999999999999	-0.261	F	AG1000G-GH	gambiae	gambiae
BL0253-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-91.09725999999999	-81.00995	33.734318	-42.751415	-55.39294399999999	-28.179506	training	David Weetman	Moshi	2012.0	8.0	-3.4819999999999998	37.308	F	AG1000G-TZ	arabiensis	arabiensis
AZ0174-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Malawi	-87.38455	-78.690506	33.026524	-41.433174	-53.92171	-27.031527	training	Martin Donnelly	Chikhwawa	2015.0	5.0	-15.933	34.755	F	AG1000G-MW	arabiensis	arabiensis
AA0079-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-65.07271999999999	21.7364	-31.417631	-48.68985	-25.985489	-22.410784	validation	David Weetman	Takoradi	2012.0	8.0	4.912	-1.774	F	AG1000G-GH	coluzzii	coluzzii
