SPECIMEN_ID	SERIES	ASP-PROJ CODE-COUNTRY CODE-MMYY-PLATENO	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	ORGANISM_PART	CATCH_ID	ORDER_OR_GROUP	FAMILY	GENUS	SCIENTIFIC_NAME	LIFESTAGE	SEX	OTHER_ORGANISMS	BLOOD_MEAL	GRAVIDITY	COLLECTOR_SAMPLE_ID	DATE_OF_COLLECTION	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	WHAT_THREE_WORDS	HABITAT	ELEVATION	TIME_OF_COLLECTION	TIME_OF_COLLECTION.1	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	IDENTIFIED_HOW	PRESERVATION_APPROACH	PRESERVATIVE_SOLUTION	TIME_ELAPSED_FROM_COLLECTION_TO_PRESERVATION	DATE_OF_PRESERVATION	DNA_EXTRACTION_DESCRIPTION	DNA_EXTRACT_VOLUME_PROVIDED	DNA_EXTRACT_CONCENTRATION	HAZARD_GROUP	REGULATORY_COMPLIANCE	VOUCHER_ID	OTHER_INFORMATION	TEMP.(°C)	HUMIDITY_(%)	WIND_DIRECTION	WIND SPEED_(km/h)	GUST SPEED_(km/h) 	RAINFALL_(mm)	SOLAR_RADIATION_(W/m²)	COLLECTED_BY	COLLECTOR_AFFILIATION	IDENTIFIED_BY	IDENTIFIER_AFFILIATION	PRESERVED_BY	PRESERVER_AFFILIATION	SUPPLIER_SAMPLE_NAME	run	n_mosquito_targets	n_mosquito_reads	n_multiallelic	contamination_risk	NN_assignment	res_coarse	res_int	res_fine	VAE_species	species_call	call_method	plasmodium_detected	plasmodium_species	total_reads_P1	total_reads_P2
KIMA_010_B4	890	ASP-BUMI-BF-2103-10	PLATE10	B4	WHOLE_ORGANISM	Tube145	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1595	2018-10-17	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-17				HG1	Y	NOT_APPLICABLE		23.35	81.7	226	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_B4	41956	61.0	12810.0	1.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_010_C4	891	ASP-BUMI-BF-2103-10	PLATE10	C4	WHOLE_ORGANISM	Tube145	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1595	2018-10-17	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-17				HG1	Y	NOT_APPLICABLE		23.35	81.7	226	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_C4	41956	59.0	5775.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_010_D4	892	ASP-BUMI-BF-2103-10	PLATE10	D4	WHOLE_ORGANISM	Tube145	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1595	2018-10-17	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-17				HG1	Y	NOT_APPLICABLE		23.35	81.7	226	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_D4	41956	59.0	7884.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_010_E4	893	ASP-BUMI-BF-2103-10	PLATE10	E4	WHOLE_ORGANISM	Tube145	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1595	2018-10-17	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-17				HG1	Y	NOT_APPLICABLE		23.35	81.7	226	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_E4	41956	45.0	1782.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KIMA_010_F4	894	ASP-BUMI-BF-2103-10	PLATE10	F4	WHOLE_ORGANISM	Tube145	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1595	2018-10-17	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-17				HG1	Y	NOT_APPLICABLE		23.35	81.7	226	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_F4	41956	59.0	7430.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_010_G4	895	ASP-BUMI-BF-2103-10	PLATE10	G4	WHOLE_ORGANISM	Tube145	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1595	2018-10-17	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-17				HG1	Y	NOT_APPLICABLE		23.35	81.7	226	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_G4	41956	59.0	5072.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Uncertain_gambiae_coluzzii	Uncertain_gambiae_coluzzii	VAE	no			
KIMA_010_H4	896	ASP-BUMI-BF-2103-10	PLATE10	H4	WHOLE_ORGANISM	Tube145	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1595	2018-10-17	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-17				HG1	Y	NOT_APPLICABLE		23.35	81.7	226	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_H4	41956	55.0	2882.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_010_A5	897	ASP-BUMI-BF-2103-10	PLATE10	A5	WHOLE_ORGANISM	Tube146	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1631	2018-10-18	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-18				HG1	Y	NOT_APPLICABLE		24.44	81	266.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_A5	41956	13.0	237.0	0.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KIMA_010_B5	898	ASP-BUMI-BF-2103-10	PLATE10	B5	WHOLE_ORGANISM	Tube146	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1631	2018-10-18	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-18				HG1	Y	NOT_APPLICABLE		24.44	81	266.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_B5	41956	57.0	3269.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_010_C5	899	ASP-BUMI-BF-2103-10	PLATE10	C5	WHOLE_ORGANISM	Tube146	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1631	2018-10-18	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-18				HG1	Y	NOT_APPLICABLE		24.44	81	266.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_C5	41956	44.0	1420.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KIMA_010_D5	900	ASP-BUMI-BF-2103-10	PLATE10	D5	WHOLE_ORGANISM	Tube146	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1631	2018-10-18	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-18				HG1	Y	NOT_APPLICABLE		24.44	81	266.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_D5	41956	49.0	1500.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KIMA_010_E5	901	ASP-BUMI-BF-2103-10	PLATE10	E5	WHOLE_ORGANISM	Tube146	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1631	2018-10-18	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-18				HG1	Y	NOT_APPLICABLE		24.44	81	266.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_E5	41956	53.0	2197.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Uncertain_coluzzii_gambiae	Uncertain_coluzzii_gambiae	VAE	no			
KIMA_010_F5	902	ASP-BUMI-BF-2103-10	PLATE10	F5	WHOLE_ORGANISM	Tube146	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1631	2018-10-18	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-18				HG1	Y	NOT_APPLICABLE		24.44	81	266.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_F5	41956	59.0	11093.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_010_G5	903	ASP-BUMI-BF-2103-10	PLATE10	G5	WHOLE_ORGANISM	Tube146	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1631	2018-10-18	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-18				HG1	Y	NOT_APPLICABLE		24.44	81	266.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_G5	41956	41.0	1113.0	1.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KIMA_010_H5	904	ASP-BUMI-BF-2103-10	PLATE10	H5	WHOLE_ORGANISM	Tube146	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1631	2018-10-18	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-18				HG1	Y	NOT_APPLICABLE		24.44	81	266.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_H5	41956	23.0	481.0	0.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KIMA_010_A6	905	ASP-BUMI-BF-2103-10	PLATE10	A6	WHOLE_ORGANISM	Tube146	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1631	2018-10-18	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-18				HG1	Y	NOT_APPLICABLE		24.44	81	266.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_A6	41956	48.0	1694.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KIMA_010_B6	906	ASP-BUMI-BF-2103-10	PLATE10	B6	WHOLE_ORGANISM	Tube146	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.PL.18-1631	2018-10-18	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414		SUBURBAN AREA		05:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-10-18				HG1	Y	NOT_APPLICABLE		24.44	81	266.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806240W_B6	41956	59.0	5984.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
